"codigo_viagem","cnpj.x","placa","autorizacao_viagem","data_inicio_viagem","data_fim_viagem","sentido_linha","latitude","longitude","pdop","numero_imei","in_transbordo","codigo_viagem_transbordo","razao_social","cnpj.y","servico_regular","servico_fretado","servico_semiurbano","data_validade_csv","validade_seguro","ano_fabricacao","categoria_veiculo","nr_assentos_categoria","nr_assentos"
3888312,19225075000107,"JAJ0B70",5588543,2021-09-13 17:39:06,2021-09-20 11:49:03,1,-27.6511096954346,-52.2660522460938,0,"358620103390038","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-08-17,2021-10-27,2019,"Executivo",67,67
3888313,19225075000107,"JDL2I02",5591200,2021-09-17 03:45:48,2021-09-21 23:52:17,1,-29.9912910461426,-51.2003707885742,0,"358620103367259","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-04-07,2021-10-06,2020,"Executivo",46,46
3888315,19517694000167,"FUA9A50",5589881,2021-09-16 04:05:09,2021-09-16 15:22:24,1,-9.6283167,-35.7383428,1.3,"c32c2295362d2a1e","Nao",NA,"ALIANZZA TURISMO LTDA","19.517.694/0001-67","Nao","Sim","Nao",2022-01-08,2023-07-17,2014,"Executivo",32,32
3888316,19652484000181,"QJT1583",5588328,2021-09-13 06:41:41,2021-09-17 09:58:43,1,-26.90351,-48.6668066666667,1.3,"21bdbc6d38622891","Nao",NA,"LB TRANSPORTE ESCOLAR E LOCACAO DE VEICULOS LTDA - ME","19.652.484/0001-81","Nao","Sim","Nao",2023-05-20,2024-01-10,2019,"Executivo",16,16
3888317,20146015000170,"FTX3520",5588286,2021-09-13 14:30:23,2021-09-13 22:42:37,0,0,0,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3888318,20146015000170,"FTX3520",5589603,2021-09-15 12:46:09,2021-09-15 20:05:05,0,0,0,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3888319,20146015000170,"FTX3520",5588286,2021-09-12 17:44:10,2021-09-13 02:11:50,1,-20.155035,-44.91003,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3888320,20146015000170,"FTX3520",5589603,2021-09-14 18:09:25,2021-09-15 01:57:48,1,-20.155364,-44.909166,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3888321,20146015000170,"HDI7A63",5588275,2021-09-13 14:21:50,2021-09-13 14:25:25,0,-23.532301,-46.619737,0,"353305085457816","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3888322,20146015000170,"HDI7A63",5589597,2021-09-15 12:57:10,2021-09-15 21:18:04,0,-23.532116,-46.619713,0,"353305085457816","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3888460,85172070000180,"QJF7899",5591051,2021-09-16 17:40:55,2021-09-16 21:39:58,1,-26.8908462524414,-53.1728134155273,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3888461,85172070000180,"QJF7899",5590205,2021-09-15 17:31:05,2021-09-15 18:48:37,1,-26.899621963501,-53.1735229492188,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3888462,85172070000180,"QJF7899",5588744,2021-09-13 17:39:01,2021-09-13 23:40:22,1,-26.8898773193359,-53.1804847717285,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3888463,85172070000180,"QJF7899",5589439,2021-09-14 17:42:51,2021-09-15 17:15:08,1,-26.8929138183594,-53.170768737793,0,"353881079220014","Nao",NA,"REISEBUS AUF TURISMO LTDA - ME","85.172.070/0001-80","Nao","Sim","Nao",2022-02-19,2023-05-13,2018,"Executivo",19,19
3866262,36007155000105,"ARX8D38",5584855,2021-09-10 06:52:59,2021-09-10 18:15:50,1,-23.5113334655762,-53.7272872924805,0,"865207040696796","Nao",NA,"BARRETO & VIEIRA TRANSPORTE DE PASSAGEIROS LTDA","36.007.155/0001-05","Nao","Sim","Nao",2022-07-27,2024-03-24,2011,"Executivo",17,17
3866263,36445041000139,"BBF1C84",5586746,2021-09-10 20:51:06,2021-09-11 19:01:01,1,-25.3663311004639,-49.094425201416,0,"357870091020094","Nao",NA,"MAXTUR TRANSPORTES LTDA","36.445.041/0001-39","Nao","Sim","Nao",2023-05-13,2023-05-05,2015,"Executivo",63,63
3866275,18127000138,"QKH8656",5581099,2021-09-06 05:05:03,2021-09-06 13:48:51,1,-10.2226867675781,-48.3155136108398,0,"356181100671831","Nao",NA,"TOCANTINS TRANSPORTE E TURISMO LTDA","00.018.127/0001-38","Sim","Sim","Nao",2021-10-30,2022-08-22,2016,"Convencional",55,55
3866276,18127000138,"QWC3424",5581099,2021-09-06 13:50:06,2021-09-07 09:48:56,1,-9.30809116363525,-50.3036918640137,0,"356181100671831","Nao",NA,"TOCANTINS TRANSPORTE E TURISMO LTDA","00.018.127/0001-38","Sim","Sim","Nao",2021-09-30,2022-08-22,2019,"Executivo",55,55
3866277,33613000125,"JDP4007",5582624,2021-09-07 14:26:51,2021-09-07 22:50:36,0,-15.788127,-47.972437,0,"4237fc834df4f787","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-08-06,2021-10-03,2012,"Executivo",48,48
3866278,33613000125,"JDP4007",5582624,2021-09-07 05:24:44,2021-09-07 09:09:54,1,-16.367178,-46.8989,0,"4237fc834df4f787","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-08-06,2021-10-03,2012,"Executivo",48,48
3866279,33613000125,"JDP4007",5584959,2021-09-10 05:58:24,2021-09-10 09:53:48,1,-15.82709,-47.899362,0,"f6e08159a63a7db4","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-08-06,2021-10-03,2012,"Executivo",48,48
3866280,33613000125,"JHL8878",5582879,2021-09-07 14:43:58,2021-09-07 14:45:10,1,-15.801645,-47.960607,0,"f6e08159a63a7db4","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-08-19,2021-10-03,2011,"Executivo",48,48
3866281,33613000125,"JJT6170",5582731,2021-09-07 14:30:47,2021-09-07 21:45:22,0,-15.78806,-47.972717,0,"0fb203815ebba43a","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-05,2021-10-03,2012,"Executivo",46,46
3866282,33613000125,"JJT6170",5584957,2021-09-10 17:31:49,2021-09-10 20:59:49,0,-15.845945,-48.957643,0,"0fb203815ebba43a","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-05,2021-10-03,2012,"Executivo",46,46
3866283,33613000125,"JJT6170",5582731,2021-09-07 05:27:25,2021-09-07 09:24:27,1,-16.367151,-46.899024,0,"0fb203815ebba43a","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-05,2021-10-03,2012,"Executivo",46,46
3866284,33613000125,"JJT6170",5584957,2021-09-10 04:42:23,2021-09-10 09:53:09,1,-15.787793,-47.972322,0,"0fb203815ebba43a","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-05,2021-10-03,2012,"Executivo",46,46
3866285,33613000125,"JJT6180",5584955,2021-09-10 05:12:30,2021-09-10 09:53:34,1,-15.787821,-47.972182,0,"863455040129779","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-07-06,2021-10-03,2012,"Executivo",46,46
3866286,33613000125,"OVT0610",5582793,2021-09-07 05:25:58,2021-09-07 09:43:08,1,-16.367209,-46.898918,0,"e4d8ae2cebb2ec1c","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-08-10,2021-10-03,2014,"Executivo",48,48
3866287,33613000125,"OVT0611",5584959,2021-09-10 17:37:54,2021-09-10 21:49:42,0,-15.845925,-48.957582,0,"f6e08159a63a7db4","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-06-21,2021-10-03,2014,"Executivo",48,48
3866288,33613000125,"OVT0611",5582879,2021-09-07 05:27:51,2021-09-07 09:49:57,1,-16.367153,-46.898858,0,"f6e08159a63a7db4","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-06-21,2021-10-03,2014,"Executivo",48,48
3866289,33613000125,"PUH6181",5584638,2021-09-10 05:00:06,2021-09-10 16:26:55,1,-15.787794,-47.972388,0,"354140100896352","Nao",NA,"SANTA IZABEL TRANSPORTES E TURISMO LTDA","00.033.613/0001-25","Sim","Sim","Nao",2022-06-21,2021-10-03,2014,"Executivo",30,30
3866302,1745523000120,"KWI8214",5587167,2021-09-11 14:50:44,2021-09-12 11:19:15,1,-12.37884627,-38.38359578,1.3,"d28646966860378c","Nao",NA,"M C TRANSPORTE & TURISMO EIRELI","01.745.523/0001-20","Sim","Sim","Nao",2021-11-19,2021-11-20,2014,"Executivo",44,44
3866303,1745523000120,"PLS3B76",5586616,2021-09-10 20:24:47,2021-09-11 01:28:02,1,-12.9966892,-38.4773303166667,1.3,"76870f0282959711","Nao",NA,"M C TRANSPORTES & TURISMO EIRELI","01.745.523/0001-20","Sim","Sim","Nao",2021-11-25,2021-11-16,2019,"Executivo",48,48
3866305,3066598000100,"HLY9054",5581102,2021-09-06 04:05:49,2021-09-06 04:18:13,1,-19.3003116874024,-44.3781945481896,1.3,"02f08d02dfa61a87","Nao",NA,"COOPERTRANSVAL-COOP.PROF.TRANS E OUTROS DE","03.066.598/0001-00","Nao","Sim","Nao",2023-01-03,2022-09-01,2011,"Executivo",19,19
3866306,3066598000100,"HLY9054",5585383,2021-09-11 04:26:37,2021-09-11 09:35:54,1,-19.18324796,-41.47276881,1.3,"8849c3703b40b237","Nao",NA,"COOPERTRANSVAL-COOP.PROF.TRANS E OUTROS DE","03.066.598/0001-00","Nao","Sim","Nao",2023-01-03,2022-09-01,2011,"Executivo",19,19
3866307,3076172000137,"EHX0I21",5579581,2021-09-06 20:53:43,2021-09-07 06:06:01,1,-25.3177394866943,-49.0179557800293,0,"355269107479398","Nao",NA,"VICAMPE TRANSPORTES & TURISMO LTDA","03.076.172/0001-37","Nao","Sim","Nao",2023-07-01,2023-12-07,2020,"Executivo",62,62
3866330,48194609000175,"BYP9735",5580306,2021-09-05 08:04:25,2021-09-07 10:28:25,1,-22.7277069,-47.63377,2.1,"866039043600247","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2023-05-24,2023-09-04,2019,"Executivo",48,48
3866331,48194609000175,"BYP9735",5584564,2021-09-09 21:59:27,2021-09-18 13:14:54,1,-22.696804,-47.6610718,2.1,"866039043600247","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2023-05-24,2023-09-04,2019,"Executivo",48,48
3866332,48194609000175,"EVU3690",5584579,2021-09-10 10:39:06,2021-09-18 09:56:23,1,-22.9657402,-47.0474396,2.1,"866039043981985","Nao",NA,"AGENCIA DE TURISMO MONTE ALEGRE LTDA","48.194.609/0001-75","Nao","Sim","Nao",2023-05-09,2023-09-04,2012,"Executivo",53,53
3866374,65827701000144,"DVD1H39",5580681,2021-09-08 01:14:59,2021-09-09 22:59:34,0,-22.921111,-43.172797,0,"351965111542071","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2021-12-18,2023-06-16,2020,"Executivo",47,47
3866375,65827701000144,"DVD1H39",5586958,2021-09-11 01:20:17,2021-09-11 09:18:10,1,-23.206481,-46.837755,0,"351965111542071","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2021-12-18,2023-06-16,2020,"Executivo",47,47
3866376,65827701000144,"FXD0E73",5580540,2021-09-07 19:10:51,2021-09-08 04:32:56,0,-22.895058,-43.187751,0,"351965111542246","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2022-01-26,2023-06-16,2020,"Executivo",47,47
3866377,65827701000144,"GEV7A89",5580317,2021-09-07 18:28:01,2021-09-08 04:30:07,0,-22.921239,-43.172654,0,"351965111541230","Nao",NA,"FAMA TRANSPORTE E TURISMO LTDA - EPP","65.827.701/0001-44","Nao","Sim","Nao",2022-01-22,2023-06-16,2018,"Executivo",48,48
3866396,73477424000115,"QJM2227",5581119,2021-09-05 14:18:11,2021-09-06 02:34:15,1,-27.1694489,-49.564785,4.35,"868926038737810","Nao",NA,"LDO TRANSPORTE E TURISMO LTDA","73.477.424/0001-15","Nao","Sim","Nao",2023-05-20,2023-06-28,2016,"Executivo",40,40
3866398,76664986000166,"ATI1023",5585969,2021-09-11 22:34:03,2021-09-12 06:47:51,1,-25.508125,-49.284882,0,"354330087081090","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2022-06-23,2021-10-25,2009,"Semileito",45,45
3866399,76664986000166,"BEZ2B14",5579928,2021-09-07 20:35:17,2021-09-08 05:58:43,0,-22.844974,-45.229231,0,"354330087295930","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2021-12-14,2021-10-25,2019,"Executivo",47,47
3866400,76664986000166,"BEZ2B14",5585832,2021-09-11 19:13:11,2021-09-11 23:55:55,0,-26.798465,-48.623315,0,"354529090836784","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2021-12-14,2021-10-25,2019,"Executivo",47,47
3866401,76664986000166,"BEZ2B14",5585832,2021-09-11 04:28:58,2021-09-11 09:27:37,1,-25.35413,-49.258295,0,"354529090836784","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2021-12-14,2021-10-25,2019,"Executivo",47,47
3866402,76664986000166,"BEZ2B15",5579978,2021-09-07 20:35:56,2021-09-08 06:46:25,0,-22.844872,-45.229471,0,"354529090836784","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2022-02-26,2021-10-25,2019,"Executivo",47,47
3866403,76664986000166,"BEZ2B16",5580045,2021-09-07 19:41:45,2021-09-08 07:03:15,0,-22.844887,-45.231002,0,"354330087295898","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2022-02-26,2021-10-25,2019,"Executivo",47,47
3866404,76664986000166,"BEZ4804",5585855,2021-09-11 05:02:29,2021-09-11 23:31:23,1,-25.51732,-49.285972,0,"354330087273499","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Sim","Sim","Nao",2021-12-11,2021-10-25,2017,"Executivo",28,28
3866405,76664986000166,"BEZ4810",5580143,2021-09-05 19:29:24,2021-09-06 00:36:26,0,-27.495827,-48.646564,0,"354330086950329","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2022-02-15,2023-06-25,2017,"Executivo",28,28
3866406,76664986000166,"BEZ4810",5580143,2021-09-05 04:58:07,2021-09-05 17:31:47,1,0,0,0,"354330086950329","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2022-02-15,2023-06-25,2017,"Executivo",28,28
3866407,76664986000166,"BEZ4810",5582800,2021-09-08 05:31:57,2021-09-08 09:39:35,1,-25.464892,-49.205862,0,"354330087081090","Nao",NA,"TRANS ISAAK TURISMO LTDA","76.664.986/0001-66","Nao","Sim","Nao",2022-02-15,2023-06-25,2017,"Executivo",28,28
3866431,9026330000120,"MQS2694",5581781,2021-09-05 12:44:40,2021-09-06 00:22:21,1,-20.8429145812988,-41.130012512207,0,"356524082640011","Nao",NA,"VIACAO SANTA CLARA TRANSPORTE E TURISMO LTDA - ME","09.026.330/0001-20","Nao","Sim","Nao",2022-01-07,2023-06-30,2007,"Executivo",41,41
3866433,80227796000159,"AYB9153",5577727,2021-09-07 10:23:48,2021-09-10 23:58:12,1,-25.0812466666667,-50.1681866666667,99.99,"357870095842592","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-08-16,2022-09-07,2014,"Executivo",44,44
3866434,80227796000159,"AYC1695",5580655,2021-09-06 18:59:51,2021-09-07 10:57:11,0,-25.51650138,-54.58492067,99.99,"355673087613852","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2022-05-20,2022-09-07,2014,"Executivo",44,44
3866435,80227796000159,"AYC1697",5577746,2021-09-07 11:52:20,2021-09-08 03:08:05,0,-29.36014786,-50.8185653,99.99,"354137072077052","Nao",NA,"EXPRESSO PRINCESA DOS CAMPOS SA","80.227.796/0001-59","Sim","Sim","Nao",2021-12-11,2022-09-07,2014,"Executivo",44,44
3866439,85167393000185,"FLZ8377",5582034,2021-09-05 17:55:33,2021-09-11 18:33:19,1,-26.3244648,-48.8585358,4.35,"868926031185348","Nao",NA,"TRANSALLES TRANSPORTADORA TURISTICA LTDA","85.167.393/0001-85","Nao","Sim","Nao",2021-09-10,2023-09-10,2013,"Executivo",50,50
3888323,20146015000170,"HDI7A63",5588275,2021-09-12 18:23:50,2021-09-13 02:28:03,1,-20.470572,-45.122626,0,"353305085457816","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3888324,20146015000170,"HDI7A63",5589597,2021-09-14 18:17:43,2021-09-15 02:00:00,1,-20.470613,-45.122557,0,"353305085457816","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3888325,20882498000170,"GEJ1J36",5590874,2021-09-16 17:29:12,2021-09-16 21:16:25,1,-22.8771667480469,-43.4461250305176,0,"356953086905502","Nao",NA,"TRANSVIPCAR TRANSPORTE LTDA","20.882.498/0001-70","Nao","Sim","Nao",2022-05-04,2023-11-22,2017,"Executivo",16,16
3888326,20882498000170,"GEJ1J36",5590899,2021-09-18 05:06:14,2021-09-18 08:59:51,1,-22.8541011810303,-43.3649864196777,0,"356953086905502","Nao",NA,"TRANSVIPCAR TRANSPORTE LTDA","20.882.498/0001-70","Nao","Sim","Nao",2022-05-04,2023-11-22,2017,"Executivo",16,16
3866270,41154643000177,"PLM5C18",5586511,2021-09-11 03:00:07,2021-09-11 07:35:13,1,-10.9166250228882,-37.0875816345215,0,"353594112613703","Nao",NA,"PINTO TOUR VIAGENS E TURISMO EIRELI","41.154.643/0001-77","Nao","Sim","Nao",2023-05-13,2023-07-08,2018,"Executivo",16,16
3866292,1031060000134,"PRK6608",5577583,2021-09-04 18:47:59,2021-09-05 05:59:54,0,-4.272942,-41.775872,0,"d21aa5487e098517","Nao",NA,"EXPRESSO SATELITE NORTE LTDA","01.031.060/0001-34","Sim","Sim","Nao",2022-07-12,2021-10-03,2017,"Executivo",45,45
3866312,3275430000104,"BEB9H57",5582029,2021-09-06 01:25:09,2021-09-08 18:39:38,1,-25.7030016,-49.3195489,3.84,"359552086659015","Nao",NA,"MCCM TRANSPORTES LTDA.","03.275.430/0001-04","Nao","Sim","Nao",2022-04-28,2024-04-20,2019,"Executivo",19,19
3866313,3275430000104,"BEL9H57",5585689,2021-09-11 10:12:00,2021-09-11 23:09:14,1,-25.515068,-49.2945474,3.9,"359552086659015","Nao",NA,"MCCM TRANSPORTES LTDA.","03.275.430/0001-04","Nao","Sim","Nao",2023-06-03,2024-04-20,2020,"Executivo",60,60
3866314,3456707000103,"QYA1772",5578710,2021-09-05 01:19:45,2021-09-05 14:32:22,1,-8.28296852111816,-35.9712219238281,0,"351798100036627","Nao",NA,"TRANSBRAZ LTDA EPP","03.456.707/0001-03","Sim","Sim","Nao",2022-09-13,2022-08-23,2019,"Executivo",52,52
3866315,3456707000103,"QYE7806",5584967,2021-09-09 23:45:05,2021-09-10 05:41:55,1,-8.33402824401855,-36.4197692871094,0,"351798100036627","Nao",NA,"TRANSBRAZ LTDA EPP","03.456.707/0001-03","Sim","Sim","Nao",2021-11-12,2021-10-14,2019,"Executivo",60,60
3866354,3724381000140,"MXD0G03",5582597,2021-09-07 22:36:39,2021-09-08 06:23:56,1,-22.8950271606445,-43.1874923706055,0,"350920332084032","Nao",NA,"GILTUR TRANSPORTES LTDA","03.724.381/0001-40","Nao","Sim","Nao",2022-06-25,2022-11-22,2010,"Executivo",42,42
3866355,4162704000111,"LVS5H97",5578992,2021-09-07 14:54:12,2021-09-08 08:23:11,1,-8.2178840637207,-35.6583595275879,0,"355374093656882","Nao",NA,"SILVA E BARROS LTDA","04.162.704/0001-11","Nao","Sim","Nao",2022-01-27,2023-11-08,2003,"Executivo",42,42
3866358,4429652000105,"KIK6216",5583105,2021-09-07 09:22:34,2021-09-07 12:23:59,1,-7.130111,-34.872011,0,"864893030281284","Nao",NA,"COOPERVANS COOPERATIVA DOS CONDUTORES AUTONOMOS DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DA PARAIBA","04.429.652/0001-05","Nao","Sim","Nao",2021-09-09,2023-08-24,2012,"Executivo",16,16
3866360,54449699000109,"ERN1229",5582437,2021-09-06 23:38:36,2021-09-08 03:25:59,1,-23.5366211,-46.4042473,2.1,"358222057502674","Nao",NA,"EMPRESA DE TURISMO RIO NEGRO LTDA","54.449.699/0001-09","Nao","Sim","Nao",2021-09-16,2023-09-03,2018,"Executivo",52,52
3866361,54449699000109,"ERN1738",5586229,2021-09-11 01:33:01,2021-09-13 02:03:26,1,-23.4417667,-46.3889732,2.1,"358222057501122","Nao",NA,"EMPRESA DE TURISMO RIO NEGRO LTDA","54.449.699/0001-09","Nao","Sim","Nao",2021-09-21,2023-09-03,2019,"Executivo",62,62
3866383,5233521000102,"AWW4388",5582591,2021-09-07 16:38:46,2021-09-08 18:13:53,1,0,0,0,"356496085496933","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2021-11-17,2021-10-04,2012,"Executivo",44,44
3866384,5233521000102,"BAD6918",5582589,2021-09-07 16:51:55,2021-09-07 20:45:43,1,-27.602573,-48.592533,0,"353028105430817","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2022-07-27,2021-10-04,2015,"Executivo",44,44
3866385,5233521000102,"BAY1588",5579834,2021-09-07 15:30:23,2021-09-08 05:05:45,0,-26.799566,-48.61444,0,"353456090994150","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2022-09-16,2021-10-04,2015,"Executivo",46,46
3866386,5233521000102,"BBN6303",5582584,2021-09-06 19:01:35,2021-09-06 19:03:07,1,-23.433771,-51.891991,0,"352550117940195","Nao",NA,"EMPRESA PRINCESA DO IVAI LTDA","78.352.663/0001-62","Sim","Nao","Nao",2022-06-18,2022-02-27,2017,"Executivo",46,46
3866387,5233521000102,"BBT6819",5582512,2021-09-06 13:01:31,2021-09-07 11:28:06,1,0,0,0,"353456097025677","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2022-01-14,2021-10-04,2017,"Executivo",44,44
3866388,5233521000102,"BBT6823",5582404,2021-09-06 21:32:28,2021-09-09 19:56:48,1,-23.313933,-51.152849,0,"353909111254756","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2021-11-06,2021-10-04,2017,"Executivo",46,46
3866389,5233521000102,"BBT6825",5582388,2021-09-07 02:13:22,2021-09-07 12:38:36,1,-25.482393,-49.239296,0,"353456096850075","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2022-01-11,2021-10-04,2017,"Executivo",44,44
3866390,5233521000102,"BCJ8417",5582768,2021-09-07 02:09:01,2021-09-07 12:29:32,1,-25.482672,-49.239084,0,"353028105417590","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2022-08-25,2021-10-04,2018,"Executivo",44,44
3866391,5233521000102,"BDI8F83",5582394,2021-09-07 02:03:47,2021-09-07 20:12:20,1,-25.48252,-49.23314,0,"356496085513471","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2022-09-10,2021-10-04,2019,"Semileito",44,44
3866397,76539600000194,"ABM5J08",5586593,2021-09-10 22:41:52,2021-09-11 05:50:03,1,-22.8516101837158,-43.0782089233398,0,"358692100798893","Nao",NA,"EMPRESA DE ONIBUS NOSSA SENHORA DA PENHA S/A","76.539.600/0001-94","Sim","Sim","Nao",2022-09-21,2021-10-30,2019,"Executivo",46,46
3866408,77578987000150,"AWA9I62",5577051,2021-09-07 12:25:00,2021-09-07 12:26:07,0,-22.827897,-42.187887,0,"3d4d6fd270bb38c1","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2022-01-25,2023-11-23,2011,"Executivo",43,43
3866409,77578987000150,"AWC6F25",5578404,2021-09-07 06:32:30,2021-09-07 14:48:08,1,-25.464025,-49.535248,0,"ebd732419058ac81","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2021-11-04,2021-11-23,2012,"Executivo",48,48
3866410,77578987000150,"AWC6F25",5585525,2021-09-11 05:02:48,2021-09-12 17:00:25,1,-25.474915,-49.261317,0,"afad3878890dd771","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2021-11-04,2021-11-23,2012,"Executivo",48,48
